period,observed_days,origin,destination,origin_gangwon,destination_gangwon,daily_trips,period_trips
주말,2,평창군,인천,True,False,88.0,176
주말,2,평창군,광주,True,False,3.0,6
주말,2,평창군,대전,True,False,20.5,41
주말,2,평창군,울산,True,False,5.0,10
주말,2,평창군,세종,True,False,6.5,13
주말,2,평창군,경기,True,False,1543.0,3086
주말,2,평창군,충북,True,False,148.0,296
주말,2,평창군,충남,True,False,40.0,80
주말,2,평창군,전북,True,False,5.5,11
주말,2,평창군,전남,True,False,2.5,5
주말,2,평창군,경북,True,False,49.0,98
주말,2,평창군,경남,True,False,8.0,16
주말,2,정선군,서울,True,False,207.0,414
주말,2,정선군,부산,True,False,11.0,22
주말,2,정선군,대구,True,False,21.0,42
주말,2,정선군,인천,True,False,52.0,104
주말,2,정선군,광주,True,False,1.5,3
주말,2,정선군,대전,True,False,11.5,23
주말,2,정선군,울산,True,False,7.0,14
주말,2,정선군,세종,True,False,5.5,11
주말,2,정선군,경기,True,False,578.0,1156
주말,2,정선군,충북,True,False,326.5,653
주말,2,정선군,충남,True,False,40.5,81
주말,2,정선군,전북,True,False,4.5,9
주말,2,정선군,전남,True,False,3.0,6
주말,2,정선군,경북,True,False,124.5,249
주말,2,정선군,경남,True,False,11.0,22
주말,2,철원군,서울,True,False,662.0,1324
주말,2,철원군,부산,True,False,1.5,3
주말,2,철원군,대구,True,False,4.0,8
주말,2,철원군,인천,True,False,116.0,232
주말,2,철원군,광주,True,False,0.0,0
주말,2,철원군,대전,True,False,7.0,14
주말,2,철원군,울산,True,False,0.5,1
주말,2,철원군,세종,True,False,2.0,4
주말,2,철원군,경기,True,False,2963.5,5927
주말,2,철원군,충북,True,False,21.0,42
주말,2,철원군,충남,True,False,17.0,34
주말,2,철원군,전북,True,False,5.0,10
주말,2,철원군,전남,True,False,2.5,5
주말,2,철원군,경북,True,False,11.0,22
주말,2,철원군,경남,True,False,4.0,8
주말,2,화천군,서울,True,False,141.5,283
주말,2,화천군,부산,True,False,0.5,1
주말,2,화천군,대구,True,False,3.5,7
주말,2,화천군,인천,True,False,29.5,59
주말,2,화천군,광주,True,False,1.5,3
주말,2,화천군,대전,True,False,3.5,7
주말,2,화천군,울산,True,False,0.5,1
주말,2,화천군,세종,True,False,0.5,1
주말,2,화천군,경기,True,False,480.0,960
주말,2,화천군,충북,True,False,14.5,29
주말,2,화천군,충남,True,False,8.0,16
주말,2,화천군,전북,True,False,4.5,9
주말,2,화천군,전남,True,False,1.5,3
주말,2,화천군,경북,True,False,4.5,9
주말,2,화천군,경남,True,False,0.5,1
주말,2,양구군,서울,True,False,93.5,187
주말,2,양구군,부산,True,False,0.5,1
주말,2,양구군,대구,True,False,2.0,4
주말,2,양구군,인천,True,False,10.5,21
주말,2,양구군,광주,True,False,0.0,0
주말,2,양구군,대전,True,False,3.5,7
주말,2,양구군,울산,True,False,1.5,3
주말,2,양구군,세종,True,False,0.5,1
주말,2,양구군,경기,True,False,182.5,365
주말,2,양구군,충북,True,False,7.5,15
주말,2,양구군,충남,True,False,3.5,7
주말,2,양구군,전북,True,False,0.5,1
주말,2,양구군,전남,True,False,0.0,0
주말,2,양구군,경북,True,False,3.0,6
주말,2,양구군,경남,True,False,3.5,7
주말,2,인제군,서울,True,False,479.0,958
주말,2,인제군,부산,True,False,4.5,9
주말,2,인제군,대구,True,False,11.0,22
주말,2,인제군,인천,True,False,78.5,157
주말,2,인제군,광주,True,False,2.5,5
주말,2,인제군,대전,True,False,15.5,31
주말,2,인제군,울산,True,False,1.5,3
주말,2,인제군,세종,True,False,2.0,4
주말,2,인제군,경기,True,False,1249.5,2499
주말,2,인제군,충북,True,False,54.0,108
주말,2,인제군,충남,True,False,23.5,47
주말,2,인제군,전북,True,False,5.0,10
주말,2,인제군,전남,True,False,5.0,10
주말,2,인제군,경북,True,False,31.0,62
주말,2,인제군,경남,True,False,10.0,20
주말,2,고성군,서울,True,False,222.5,445
주말,2,고성군,부산,True,False,0.5,1
주말,2,고성군,대구,True,False,1.0,2
주말,2,고성군,인천,True,False,22.5,45
주말,2,고성군,광주,True,False,2.0,4
주말,2,고성군,대전,True,False,6.0,12
주말,2,고성군,울산,True,False,1.5,3
주말,2,고성군,세종,True,False,2.0,4
주말,2,고성군,경기,True,False,463.5,927
주말,2,고성군,충북,True,False,16.0,32
주말,2,고성군,충남,True,False,8.0,16
주말,2,고성군,전북,True,False,1.5,3
주말,2,고성군,전남,True,False,0.0,0
주말,2,고성군,경북,True,False,8.0,16
주말,2,고성군,경남,True,False,2.0,4
주말,2,양양군,서울,True,False,428.5,857
주말,2,양양군,부산,True,False,4.5,9
주말,2,양양군,대구,True,False,8.0,16
주말,2,양양군,인천,True,False,54.5,109
주말,2,양양군,광주,True,False,0.0,0
주말,2,양양군,대전,True,False,9.0,18
주말,2,양양군,울산,True,False,4.0,8
주말,2,양양군,세종,True,False,1.5,3
주말,2,양양군,경기,True,False,858.0,1716
주말,2,양양군,충북,True,False,36.5,73
주말,2,양양군,충남,True,False,24.0,48
주말,2,양양군,전북,True,False,3.0,6
주말,2,양양군,전남,True,False,1.0,2
주말,2,양양군,경북,True,False,45.0,90
주말,2,양양군,경남,True,False,4.5,9
